TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771838781341,0.06068752,0.20497444,0.19281046,0.51257426,0.12166188,0.25877848,0.12848535,0.1245969,0.7422712,0.4190189,0.26849663,0.17123362,0.0584239,0.06559051,0.28447717,0.079381846,0.021475444,0.023016725,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781342,0.056419387,0.23495562,0.19281046,0.51257426,0.12166188,0.25877848,0.12848535,0.1245969,0.7422712,0.4190189,0.26849663,0.17123362,0.0584239,0.06559051,0.28447717,0.079381846,0.021475444,0.023016725,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781343,0.056419387,0.23495562,0.19281046,0.51257426,0.12257312,0.25028527,0.12848535,0.1245969,0.7422712,0.4190189,0.26849663,0.17123362,0.0584239,0.06559051,0.28447717,0.079381846,0.021475444,0.023016725,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781344,0.056419387,0.23495562,0.19281046,0.51257426,0.12257312,0.25028527,0.12848535,0.1245969,0.7422712,0.4190189,0.26849663,0.17123362,0.0584239,0.06559051,0.28447717,0.079381846,0.020312397,0.030149728,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781513,0.056419387,0.23495562,0.19281046,0.51257426,0.12257312,0.25028527,0.12848535,0.1245969,0.75059205,0.3711954,0.26849663,0.17123362,0.0584239,0.06559051,0.28447717,0.079381846,0.020312397,0.030149728,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781515,0.056419387,0.23495562,0.19281046,0.51257426,0.12257312,0.25028527,0.12848535,0.1245969,0.75059205,0.3711954,0.26849663,0.17123362,0.05574175,0.08436644,0.28447717,0.079381846,0.020312397,0.030149728,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781516,0.05194855,0.2796335,0.19281046,0.51257426,0.12257312,0.25028527,0.12848535,0.1245969,0.75059205,0.3711954,0.26849663,0.17123362,0.05574175,0.08436644,0.28447717,0.079381846,0.020312397,0.030149728,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781517,0.05194855,0.2796335,0.19281046,0.51257426,0.12319083,0.22311106,0.12848535,0.1245969,0.75059205,0.3711954,0.26849663,0.17123362,0.05574175,0.08436644,0.28447717,0.079381846,0.020312397,0.030149728,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781518,0.05194855,0.2796335,0.19281046,0.51257426,0.12319083,0.22311106,0.12848535,0.1245969,0.75059205,0.3711954,0.26849663,0.17123362,0.05574175,0.08436644,0.28447717,0.079381846,0.018526822,0.041693594,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781606,0.05194855,0.2796335,0.19281046,0.51257426,0.12319083,0.22311106,0.12848535,0.1245969,0.7431453,0.36500156,0.26849663,0.17123362,0.05574175,0.08436644,0.28447717,0.079381846,0.018526822,0.041693594,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781607,0.05194855,0.2796335,0.19281046,0.51257426,0.12319083,0.22311106,0.12848535,0.1245969,0.7431453,0.36500156,0.26849663,0.17123362,0.056613076,0.10452977,0.28447717,0.079381846,0.018526822,0.041693594,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781608,0.052300725,0.30744773,0.19281046,0.51257426,0.12319083,0.22311106,0.12848535,0.1245969,0.7431453,0.36500156,0.26849663,0.17123362,0.056613076,0.10452977,0.28447717,0.079381846,0.018526822,0.041693594,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781609,0.052300725,0.30744773,0.19281046,0.51257426,0.13010846,0.16914172,0.12848535,0.1245969,0.7431453,0.36500156,0.26849663,0.17123362,0.056613076,0.10452977,0.28447717,0.079381846,0.018526822,0.041693594,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781610,0.052300725,0.30744773,0.19281046,0.51257426,0.13010846,0.16914172,0.12848535,0.1245969,0.7431453,0.36500156,0.26849663,0.17123362,0.056613076,0.10452977,0.28447717,0.079381846,0.01783244,0.053879227,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781701,0.052300725,0.30744773,0.19281046,0.51257426,0.13010846,0.16914172,0.12848535,0.1245969,0.73733336,0.39882845,0.26849663,0.17123362,0.056613076,0.10452977,0.28447717,0.079381846,0.01783244,0.053879227,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781705,0.052300725,0.30744773,0.19281046,0.51257426,0.13010846,0.16914172,0.12848535,0.1245969,0.73733336,0.39882845,0.26849663,0.17123362,0.05726646,0.11613991,0.28447717,0.079381846,0.01783244,0.053879227,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781708,0.05387534,0.30408728,0.19281046,0.51257426,0.13010846,0.16914172,0.12848535,0.1245969,0.73733336,0.39882845,0.26849663,0.17123362,0.05726646,0.11613991,0.28447717,0.079381846,0.01783244,0.053879227,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
