TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771838171702,0.2331883,0.2226365,0.3559696,0.51257426,0.28285524,0.18135394,0.22409628,0.1245969,0.37267622,0.4649102,0.24322504,0.17123362,0.06361357,0.09217239,0.13168924,0.079381846,0.052452434,0.039354708,0.036792606,0.11221337,4.0,4.0,4.0,4.0,
1771838171703,0.2331883,0.2226365,0.3559696,0.51257426,0.28285524,0.18135394,0.22409628,0.1245969,0.37267622,0.4649102,0.24322504,0.17123362,0.06530075,0.09671816,0.13116272,0.079381846,0.052452434,0.039354708,0.036792606,0.11221337,4.0,4.0,4.0,4.0,
1771838171704,0.21521656,0.21205622,0.36616305,0.51257426,0.28285524,0.18135394,0.22409628,0.1245969,0.37267622,0.4649102,0.24322504,0.17123362,0.06530075,0.09671816,0.13116272,0.079381846,0.052452434,0.039354708,0.036792606,0.11221337,4.0,4.0,4.0,4.0,
1771838171705,0.21521656,0.21205622,0.36616305,0.51257426,0.29584593,0.18642601,0.2212634,0.1245969,0.37267622,0.4649102,0.24322504,0.17123362,0.06530075,0.09671816,0.13116272,0.079381846,0.052452434,0.039354708,0.036792606,0.11221337,4.0,4.0,4.0,4.0,
1771838171706,0.21521656,0.21205622,0.36616305,0.51257426,0.29584593,0.18642601,0.2212634,0.1245969,0.37267622,0.4649102,0.24322504,0.17123362,0.06530075,0.09671816,0.13116272,0.079381846,0.050960574,0.0398894,0.038185798,0.11221337,4.0,4.0,4.0,4.0,
1771838171773,0.21521656,0.21205622,0.36616305,0.51257426,0.29584593,0.18642601,0.2212634,0.1245969,0.38448772,0.46610513,0.24719393,0.17123362,0.06530075,0.09671816,0.13116272,0.079381846,0.050960574,0.0398894,0.038185798,0.11221337,4.0,4.0,4.0,4.0,
1771838171774,0.21521656,0.21205622,0.36616305,0.51257426,0.29584593,0.18642601,0.2212634,0.1245969,0.38448772,0.46610513,0.24719393,0.17123362,0.06759852,0.10075363,0.13049674,0.079381846,0.050960574,0.0398894,0.038185798,0.11221337,4.0,4.0,4.0,4.0,
1771838171775,0.19394793,0.2033392,0.37171274,0.51257426,0.29584593,0.18642601,0.2212634,0.1245969,0.38448772,0.46610513,0.24719393,0.17123362,0.06759852,0.10075363,0.13049674,0.079381846,0.050960574,0.0398894,0.038185798,0.11221337,4.0,4.0,4.0,4.0,
1771838171776,0.19394793,0.2033392,0.37171274,0.51257426,0.30431306,0.18992144,0.21010719,0.1245969,0.38448772,0.46610513,0.24719393,0.17123362,0.06759852,0.10075363,0.13049674,0.079381846,0.050960574,0.0398894,0.038185798,0.11221337,4.0,4.0,4.0,4.0,
1771838171777,0.19394793,0.2033392,0.37171274,0.51257426,0.30431306,0.18992144,0.21010719,0.1245969,0.38448772,0.46610513,0.24719393,0.17123362,0.06759852,0.10075363,0.13049674,0.079381846,0.04965279,0.03988059,0.04048937,0.11221337,4.0,4.0,4.0,4.0,
1771838171866,0.19394793,0.2033392,0.37171274,0.51257426,0.30431306,0.18992144,0.21010719,0.1245969,0.39294338,0.45448345,0.25031805,0.17123362,0.06759852,0.10075363,0.13049674,0.079381846,0.04965279,0.03988059,0.04048937,0.11221337,4.0,4.0,4.0,4.0,
1771838171867,0.19394793,0.2033392,0.37171274,0.51257426,0.30431306,0.18992144,0.21010719,0.1245969,0.39294338,0.45448345,0.25031805,0.17123362,0.07174159,0.105650656,0.13057126,0.079381846,0.04965279,0.03988059,0.04048937,0.11221337,4.0,4.0,4.0,4.0,
1771838171868,0.18101028,0.20256165,0.3756432,0.51257426,0.30431306,0.18992144,0.21010719,0.1245969,0.39294338,0.45448345,0.25031805,0.17123362,0.07174159,0.105650656,0.13057126,0.079381846,0.04965279,0.03988059,0.04048937,0.11221337,4.0,4.0,4.0,4.0,
1771838171869,0.18101028,0.20256165,0.3756432,0.51257426,0.3031559,0.1969233,0.20039088,0.1245969,0.39294338,0.45448345,0.25031805,0.17123362,0.07174159,0.105650656,0.13057126,0.079381846,0.04965279,0.03988059,0.04048937,0.11221337,4.0,4.0,4.0,4.0,
1771838171870,0.18101028,0.20256165,0.3756432,0.51257426,0.3031559,0.1969233,0.20039088,0.1245969,0.39294338,0.45448345,0.25031805,0.17123362,0.07174159,0.105650656,0.13057126,0.079381846,0.051148873,0.040380944,0.04307663,0.11221337,4.0,4.0,4.0,4.0,
